np_node_id,type,np_data_id,selected,parent_id,branch_level,child_id,np_tag_id,np_palette_id,np_ch_in_id,np_ch_out_id,ch_sync_time,np_palette_id_alt,np_color_id_alt,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_alpha_alt,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,np_material_id,np_geometry_id,line_width,point_size,ratio,np_color_id,color_r,color_g,color_b,color_a,color_fade,np_texture_id,hide,freeze,np_topo_id,subspace,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,np_format_id,np_table_id,record_id,size
1094,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-105.16131533333333,37.83388385555556,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,255,0,3,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1095,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.17134759992483117,-86.57749,33.99093,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1096,7,39,0,1094,1,1095,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1097,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,15.361932170140578,-82.907123,40.4172871,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1098,7,39,0,1094,1,1097,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1099,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,4.47213595499958,-119.4179324,36.778261,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1100,7,39,0,1094,1,1099,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1101,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,8.08902466308516,-111.0937311,39.3209801,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1102,7,39,0,1094,1,1101,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1103,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,10.745895960784285,-105.7820674,39.5500507,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1104,7,39,0,1094,1,1103,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1105,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,4.47213595499958,-107.2902839,43.0759678,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1106,7,39,0,1094,1,1105,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1107,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,6.507721567491959,-105.8700901,34.5199402,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1108,7,39,0,1094,1,1107,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1109,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,4.47213595499958,-116.419389,38.8026097,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1110,7,39,0,1094,1,1109,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1111,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,11.959516712643534,-111.0937311,34.0489281,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1112,7,39,0,1094,1,1111,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,128,420
1113,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,133.88855980000002,-24.803532699999995,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,255,0,15,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1114,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,13.630109317243205,-74.4056612,40.0583238,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1115,7,39,0,1113,1,1114,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1116,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,1.4855167451092566,176.16667,-37.68611,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1117,7,39,0,1113,1,1116,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1118,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.5512168357370809,175.4402,-37.87822,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1119,7,39,0,1113,1,1118,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1120,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,5.422361109332354,174.76349,-36.84853,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1121,7,39,0,1113,1,1120,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1122,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,1.8788294228055937,175.28333,-37.78333,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1123,7,39,0,1113,1,1122,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1124,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.7211102550927979,176.08333,-38.68333,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1125,7,39,0,1113,1,1124,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,129,420
1126,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-81.265805,40.432294999999996,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,170,0,3,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,131,420
1127,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,7.411326466969324,-87.65005,41.85003,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,170,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,131,420
1128,7,39,0,1126,1,1127,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1129,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.13069047402163633,-74.88156,39.01456,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,170,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,131,420
1130,7,39,0,1126,1,1129,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,130,420
1131,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-89.35916,43.613884999999996,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,73,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,132,420
1132,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.30436819807594884,-90.72347,41.45642,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,73,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,132,420
1133,7,39,0,1131,1,1132,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,131,420
1134,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.1781572339255412,-87.99485,45.77135,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,73,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,132,420
1135,7,39,0,1131,1,1134,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,131,420
1136,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-119.5902912,36.9981505,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,255,0,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1137,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,1.7677952370113459,-119.76265,37.21804,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,3,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1138,7,39,0,1136,1,1137,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,3,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,132,420
1139,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,4.47213595499958,-119.4179324,36.778261,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,3,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1140,7,39,0,1136,1,1139,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,3,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,132,420
1141,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-87.02174666666667,32.82358,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,181,0,15,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,134,420
1142,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.12181953866272849,-81.10204,33.61571,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,181,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,134,420
1143,7,39,0,1141,1,1142,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1144,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,0.7345338657951722,-82.44677,29.38747,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,181,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,134,420
1145,7,39,0,1141,1,1144,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1146,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,3.690674735058618,-97.51643,35.46756,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,14,0,0,0,181,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,134,420
1147,7,39,0,1141,1,1146,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,14,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,133,420
1148,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,-114.7420408,44.0682019,-10.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,0,0,0,0,206,0,3,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,135,420
1149,5,39,0,0,1,0,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,0.2,0.2,6.064826460831341,-114.7420408,44.0682019,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.1,2,0,0,0,206,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,135,420
1150,7,39,0,1148,1,1149,0,0,0,0,0,0,19,35,1,12.000085,1.009999,0,0.999999,255,0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,2,0,0,0,255,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,6,1,65536032,0,11,134,420
